comment,like,bad
"They may be doing the same thing to other stores and bottles, if not all bottles. The average customer would think so, and it would be difficult for the boy to prove that he did not do it to other bottles.If the boy says he only licked this bottle, who would trust him?Don't you understand that it is impossible for the boy's side to regain the trust of the general public, so Sushiro has no choice but to take action?I think Sushiro's response of replacing all bottles to protect food safety is correct and deserved. If they had responded half-heartedly, customers would not have returned and sales would have declined further. If that happened, I think the amount of damages would have increased.In fact, I think the boy should be grateful for Sushiro's response.",1,1
"It is common practice to replace all bottles. It may have been done often in various places before it became an incident, and there may have been people who imitated it before it became an uproar. Customers would not feel safe if they only had to deal with the perpetrator's seat in the affected store. Of course, the analogy must be applied in favor of the offender. In addition to this case, there have been cases in which sentences have been reduced in court on the grounds of ""social sanction,"" but I think this is something that should not be allowed to happen. Even if the case becomes known to the public and the perpetrator is disadvantaged or disgraced as a result, it should be ""self-inflicted"" and should not affect the trial. In addition, in Japan, the law is very lenient in cases where the perpetrator was young, citing rehabilitation and good character, etc. However, in cases where there is a victim, I would like to see the perpetrator make full reimbursement and full compensation to the victim the first priority. It is truly deplorable that the victims are left out of the loop, and the victims are left to cry themselves to sleep.",1,1
"When a food hygiene problem is discovered, it is the company's duty to identify and eliminate all causes.If a soy sauce jug is found to be unhygienic, all soy sauce jugs should be disinfected and the contents replaced. Sushiro is simply fulfilling its duty.Of course, the labor and raw material budget required to do so would be a loss to the company, so the claim for compensation would go to the perpetrator.Moreover, the perpetrator did it intentionally. If it is a mistake on the part of the company, the company is responsible, but if the assailant did it intentionally, it is a different story.Also, you say something about competing companies.......the same loss is suffered by the competing companies as well, because of what the perpetrator did. It's not just about conveyor-belt sushi...it's about the damage done to the image of the restaurant company. And let's not forget that it will take a tremendous amount of time and effort to wipe it out.When you don't even understand the gravity of the situation, you haven't acquired common sense.Ignorance is a sin.",1,1
"Those who defend the perpetrator must sincerely believe that the juvenile is remorseful and does not need to be further attacked. Therefore, they must be prepared to bear the 67 million yen (which is still a considerable reduction from the amount of damage) that the juvenile should have to bear themselves. If anyone defends the perpetrators in the future, why don't they say something like, ""I will shoulder the 67 million yen"" before defending them? That way, their seriousness will be conveyed.",1,1
"I believe that the relationship between a restaurant and its customers, not limited to restaurants, cannot exist without trust.This incident shook the customers' trust in Sushiro's hygiene management from the customers' point of view, as well as the customers' trust in Sushiro from the customers' point of view, who would not do such a thing if they thought it was common sense.Sushiro's resolute response has let us know that the customer is only a customer and never in a higher position.I hope that Sushiro will not compromise and will continue to work hard until the end. I will support them.",1,1
"I am not inclined to defend this boy at all.However, we have to separate the trial from the ethical issues.It is a fact that there are 50,000 matters in the world where there is a gap between trial and ethics, and trying to resolve all of them rationally would be crass.It is inevitable that the only thing that can be determined in a court of law is a definite and certain damage.I think the damage suffered by Sushiro in the real world is much more substantial, due in part to reputational damage.",1,1
"I don't know if the parents are saying that or he himself is saying that, but I feel [my senses] are numb. Most people would think that other soy sauce bottles might be licked after seeing that video, and companies should not be able to not take action unless there is zero chance.I hope I can put my mind to it and change my mind that it was my mistake to drop out of school or not be able to live a peaceful life and give myself a chance to change.It doesn't mean that my future life is pitch-black, such as how to attend high school again through correspondence or take a college entrance examination.You just have to brighten your future by yourself while sincerely making amends. Good luck.",1,1
"How much of a blow can the spread of a social networking site cause to a chain store? For example, if a chain store with 1,000 stores were to lose customers because of this, even if the cost per customer is estimated at 800 yen, the loss would be 800 yen x 1,000 stores, or 8 million yen. I know how lightly they went about it. I don't know how lightly they went about it, but it is very likely that the loss caused by it would not be contained in 100 million.",1,1
"I feel that the defense lawyers are handling the trial in their own vanity.I don't think this kind of response will benefit the juvenile side either.As for the impact on sales, ""the cause of the decline is competition,"" and as for the hygiene rumor problem, ""it is extremely subjective psychology of consumers,"" and the objection as to whether it was necessary to ""destroy all the bottles"" is relatively poor as a defense, as it will be subject to more public criticism.It is likely that the full amount of the claim will not be awarded.It is normal to formulate a defense policy focusing on the fact that the person has been socially sanctioned and is remorseful.If you claim that you were forced to drop out of high school and that you have suffered ""disruption of a peaceful life,"" you will only be accused of having done so.",1,1
"As an individual restaurant, it takes years or decades to increase the number of customers, but customer turnover is instantaneous in this industry. A chain restaurant supports the lives of a tremendous number of employees and their families.It is laughable that a student who has never worked in a restaurant would say why they replaced all the bottles. Food service is built on everyone's conscience and trust.Even if you didn't intend to spread the word, that's what social networking is for.",1,1
"What is the lawyer saying about him as his job?I think it is an understandable and natural decision to replace all bottles as a necessity to demonstrate sanitary control as a company.If the consumers are concerned about sanitation and sales have decreased due to subjective psychological concerns, then it is undeniable that the boy's actions may have had an impact on them.It would be ridiculous to ask the other company to bear a portion of the loss because he is living a life of remorse.It is a matter of human nature whether a person is remorseful or not, and it is only natural that he should compensate the company that caused the damage.There are other aspects I would like to go into, but I think there are no extenuating circumstances at all on the boy's side.",1,1
"I disagree with the opinion that Sushiro goes too far.Sushiro has gone to such lengths that everyone can rest assured. On the contrary, they should have charged him a much higher amount.I think it would be best if the juvenile side admits his guilt without any dispute, requests a reduction in the amount of the bill because he cannot pay it, and Sushiro agrees to settle the case with a substantial reduction.",1,1
"The person who did it can identify that seat, but the third party, the many other customers, cannot tell where it was done. It is natural for the restaurant to clear out the restaurant. Customers are discouraged from coming to the store until the rumors are quelled. The economic effect would be a stock market crash. Considering the damage, even 67 million yen is not much. You may think your action is small, but you should know that the impact on society is unimaginably large.",1,1
"People often say that a child is a juvenile or that it is a child's fault, but I don't think it is necessary to make a distinction between adults and children when it comes to responsibility. Under the current circumstances, children cannot be held responsible, so it is only natural that their parents should take responsibility. We should learn that freedom can only be achieved by fulfilling our duties and responsibilities.",1,1
"Personally, I think we can take a strong stand against Sushiro. As is the case in this matter, the penalty is vague, and if so, there is no choice but to appeal to the civil courts. The perpetrator complains that his peaceful life was threatened, but on the other hand, the company also says that it is no longer able to conduct its normal business. There are many people who defend the perpetrators because they are children or juveniles, but it is impossible for them to lead a peaceful life if they are unable to judge right from wrong without being pointed out.I hope this trial will lead to deterrence in the future, and I think it is necessary to legislate the punishment.",1,1
"I think it is dangerous to take the opinion of the juvenile's lawyer as if the juvenile and his family are saying it.I guess that's what lawyers are supposed to do, eh? I think they would talk about things that include ""What?I didn't think this compensation claim was against one boy.I was very surprised that it was not joint and several liability rather than advocacy.So if the claim is settled for a reasonable amount, that's why I think this boy's side should sue his friend who took and spread the photo.I think we should split the bill between this child, the photographer, and if there were others, they should be included and pay the bill.I don't agree that this child is the only one.I wonder how the friends who took the pictures and their parents feel about it.If only those who are filmed are sanctioned, then that kind of vicious harassment and bullying may occur in the future.",1,1
"Well, the juvenile's side has no other means of refuting this kind of sophistry. The lawyer in charge of the case may have thought that such a counterargument was theoretically valid, but he was not smart enough to take into account how public opinion would react to it.",1,1
"The claim for damages by Sushiro is a matter of course, so it would indeed be out of line to criticize it.Also, it is natural that the defendants are desperate because they would not be able to live, or at least their lives would be ruined, if they were obliged to pay 67 million yen or more in damages.In my layman's opinion, I feel that the point is probably that there was no intention to spread the news, and the boy will end up being liable for a very small portion of the damage Sushiro suffered.",1,1
"After this problem, my family members told me that they don't go to eat at kaiten-zushi because they feel sick. I feel that we are not the only ones who can no longer go there. I have a feeling that we are not the only ones who have stopped eating there, even in places and prefectures far away from the restaurant where the problem was reported. It is true that there are things that cannot be dispelled even if you look at the efforts of the companies. I hope you realize that the damage is not only to the companies, but also to the users who can no longer go to their favorite revolving restaurants.",1,1
"Certainly it is pitiful in the area of high school expulsion and a peaceful life.But it must be the person who did the behavior that caused it.Unless there was fraud or bullying and he was forced to do it, it sounds like a terrible excuse.I wonder how many sushi chains there are out there, even upscale ones. It is unacceptable for a company to take the risk of going out of business over an incident like this, and if I worked for Sushiro and had a family to support, I would not forgive this boy if there was bankruptcy or a decrease in pay.",1,1
"This case, in my mind, is not the same as the recent Marugame Noodles ""frogs mixed in with vegetables"" case.I have a completely different feeling about this.If it was a G, I would have a sense of resistance, but if it was a frog or a caterpillar, I would be able to get away with it because I feel safe in the knowledge that they are not covered in pesticides.But with frogs and caterpillars, I can just say, ""That can happen, can't it?However, I feel quite a bit of resistance to this scipero problem.I feel sickened first, and in case the company doesn't take proper action....I would still think, ""This just happened to be a hot topic, and other restaurants too?"" I would think to myself, ""This is just a topic that happened to come up.I would think, ""This just happened to be a topic of conversation, and other shops are also doing this?Even if this kind of thing becomes a topic of conversation frequently, if they take an oddly tolerant attitudeIf they are tolerant of such a situation, it may be more than just saliva contamination.I want them to put a stop to it somewhere.Otherwise, I will be reluctant to eat any of the condiments on the table. I would be turned away.I think it's fine for those who think that if they care about such things....I think it's a good idea.",1,1
"I think the most important thing is the deterrence of recidivism above all else, rather than the equivalent amount of damage on the part of the store or business.It all started with the boy's act, and I think the act of spreading the disease is what ultimately prevented the worst of the actual damage.And the cost of the measures taken to protect the consumer is a reasonable charge.I don't know what the actual outcome will be, but I hope there will be no extenuating circumstances, no reduction in compensation, and no compassion for the foolishness of the risk factor caused by the negligence of the parents. Not all children are our hope for the future.",1,1
"Conveyor-belt sushi is a business that is built on a relationship of trust with customers. The boy's actions in this case only destroyed that relationship of trust, and I think it is fair to say that it damaged not only Sushiro, but the conveyor-belt sushi industry as a whole. The boy's act has caused a damage not only to Sushiro but also to the conveyor-belt sushi industry. In fact, I have not been going to Kaiten Sushi for a long time because I don't feel like going to Kaiten Sushi. In the first place, they say they don't anticipate it being spread, but it's like saying it doesn't matter if they commit a crime as long as they don't get caught. I still don't think they understand how much they have done something they shouldn't have done.",1,1
"The juvenile's lawyer must be working frantically.However, the corporate side needs to take a firm stand. As a company that provides shareholders, employees, and customers with a safe and secure place to eat, I hope the company will take a firm stand.This is an extremely malicious case that requires no concession on the part of the company.The decision of the Japanese judiciary will be closely watched.",1,1
"Perhaps this is par for the course in the world of lawyers, but I am curious about the phrase ""seeking an explanation"". An ""explanation"" is in response to a misunderstanding or accusation, and no one thinks that Sushiro's side is in such a position. I believe the correct phrase is ""seek clarification."" As a lawyer, you may have made a verbal attack to score points, but I think it is a bad move to harden public opinion. The amount of damages is customarily reduced in many cases, but 67 million is not an amount that cannot be paid, and even if the amount is reduced, I think that if it is less than 50 million, the case will be contested again. Also, if the spread was not his intention, then it would make sense to sue his friends and influencers, and it is none of Sushiro's business.",1,1
"If you are going to condemn the replacement of all bottles, you should be able to provide proof that you can distinguish the Pero Pero bottles from the safe bottles when you upload the video.Not only restaurants, but any business that is built on trust, if a restaurant intentionally commits an act that could damage that trust, shouldn't it be a matter of course that it bears the necessary expenses to restore trust once negligence or intentionality is recognized?",1,1
"I would like to see the juvenile's lawyer also disclose his real name, what kind of trial he was involved in, and what statements he made. If they can be confident in what they say now, there should be no problem. How society will judge you is another matter. I think the more you defend this case, the more you argue against it, the more severe the punishment sentiment will be in society.",1,1
"Even if Sushiro is not considered to be entirely responsible for the drop in stock price and sales, I think it is socially acceptable to assume that it has had more than enough impact to make the world go along with it. It is a clear fact that without the video posted by the boy, the impact would not have been as great as it was.Moreover, the identification of the boy was not a response on Sushiro's part, and Sushiro does not bear any guarantee for the boy's future.Considering all of this, I don't think there is room to accept all of the boy's claims.",1,1
"In the restaurant business, trust and security affect the number of customers. For example, if a celebrity is reported for adultery or drugs, advertisements, sponsors, and dramas will be affected, as well as past works. The firm, the person himself/herself, and others are held liable for damages. In this case, the boy was a party to the incident, which was widely reported on the Internet and on TV, so it is only natural that Sushiro would take appropriate measures and charge the boy for the cost to prevent future damage.",1,1
"For Sushiro's part, a claim for damages is necessary to fulfill its accountability to shareholders. Japanese society is changing, and I believe that a casual settlement is no longer enough. Although a settlement will be reached in the end, the boy's lawyers should prepare to sue the influencers who spread the video without the boy's consent. I think it is better to settle everything in court.",1,1
"This time, I think it is a trend to create a form to show that there will be such severe sanctions if a similar case should occur in the future.As for the bottle replacement, the provider has to give the customers absolute peace of mind, so they have to adopt a policy that gives the users peace of mind rather than vague measures.Of course, the decrease in sales may not be entirely due to this incident, but it is certain that it would not have decreased without it, and it is possible that the synergistic effect is lower than it should be.This may sound harsh, but in this case, parents and other adults around them are also to blame.Children grow up watching their parents' backs, and it is true that many parents today do not have the time to spend with their children, but parents are the only ones who can formulate what is good and what is bad in their children from a young age.However, parents are the only ones who can formulate ""what is good and what is bad"" in their children from a young age. If they are not scolded, they will not be able to understand that it is wrong.",1,1
"Since the incident, people who used to enjoy going to conveyor-belt sushi restaurants have stopped going, or have refrained from going even though they would like to, because the memory of the incident is so strong. I think the question of why they are replacing the bottles in all the restaurants may arise because they don't have the brains to even imagine such a situation.",1,1
"As a customer, I am concerned about the safety and security of restaurants, so if something happens at one restaurant, the attitude of responding to all restaurants is worthy of recognition!I think you're right about replacing all the bottles.Sushiro also suffered a great deal of damage, and yet they are asking for an unbelievable amount of compensation, an amount that could be paid back by the family working, or by the boy working for the rest of his life.And yet, the lawyers had nowhere else to go to defend themselves?I think Sushiro is thinking ahead, so if they don't settle the case while the amount is small, they'll come up with a lot more later on.",1,1
"The boy needs to be punished to the point that he will never recover.The world is not as sweet as the boy and his family think it is.The boy has become famous, for better or worse, and he should use that to his advantage and start something to make money.It will take time, but he has to build it up one staircase at a time.He should do this on his own, without any help.Of course, you must always show that you are sorry.",1,1
"If you say that the decline in sales is a competitive factor, then who caused the customers to go to that competitor, which is not a very emotionally acceptable story.Well, as one would expect, the claimants must have some supporting data to back up their claims, and since the causes of sales decline are always complex, it is difficult for the claimants to specify ""this is it,"" so it would not be surprising if the claim is accepted to some extent and the amount is reduced from the amount claimed.However, I think the replacement of the bottle is an acceptable response in general, and the fact that the victim was forced to drop out of school and that his/her daily life became difficult is nothing more than a reflection of his/her own guilt. But if the offending party insists on it, it looks like, ""Hey, you don't feel sorry, do you?In any case, the victim cannot pay the debt, and the whole family will have to bear it, so it is understandable that the victim resists desperately.",1,1
"It is a harsh price to pay for mischief. However, it would be strange if the party who suffered damage had to endure it in silence, and as long as it is clearly a criminal act, I think a claim for damage is justified. Even if the deterrent effect is not directly related to the Sushi Pero boy, I feel sorry for him because he is old enough to judge right from wrong and did it knowing that it was a nuisance, but more than that, I think the person who was inconvenienced should be protected.",1,1
"Personally, I think it is right to punish them severely.I believe this is a major problem that undermines corporate efforts based on morals, safety, and also cosmetics, not only in the conveyor-belt sushi industry, but in the entire restaurant industry.It is true that there may have been other perpetrators of this kind of behavior in the past. However, the responsibility for spreading this information and for making it develop into a social problem is significant.If we take into account the shocking counterargument in the text, I think it would be better to limit the amount of damages from the replacement of all bottles to only the replacement of this store, and to the amount of damages from the sharp drop in the stock price in a short period of time, taking into account the competitive factors.Certainly, we are in an industry where we are competing with our competitors, but I feel that the stock price plunge in such a short period of time tells us that this was a factor.Why did Sushiro replace all bottles? It was to regain consumer confidence. You get the idea.That would definitely amount to hundreds of millions to billions of dollars. 。。。。。",1,1
"Sushiro has also been forced to take measures to prevent share price decline and sanitation due to that video.Many of the top shareholders of this company are institutional investors and so-called funds.As there are many shareholders who have a say in fund-related matters, if the management does not file a lawsuit against the shareholders, there is a risk that the shareholders will file a representative suit against the management and a motion to have the management step down at the general shareholders' meeting.In the past, Japanese shareholders were mainly banks and life insurance companies, which was a good thing in some respects, but since the collapse of the bubble economy, the number of shareholders such as foreign funds has been increasing, and considering shareholder countermeasures, it will be necessary to file lawsuits against such mischief.I think the media should think about how to report the news.",1,1
"Personally, I think Sushiro's response is reasonable and the damages are on the low side. I feel that most people think so. However, the difficulty is that whether the damages are high or low is only subjective to us amateurs, and I get the feeling that the public (amateurs) are claiming that they are too low based on their emotions. In this sense, I think we have to leave it to the judiciary to make a proper decision.",1,1
"Every time I go to Sushiro,I get nervous if it's okay,The bottled soy sauce,I don't want to use the bottled soy sauce because of the video of them licking it.And to be honest, it's not just them,It's not just Sushiro's problem.I've seen a lot of people who don't mind touching the mouth of soy sauce, sauce, etc.I've seen a few people who touch them without a care in the world.So, please don't use bottled soy sauce or other common items.If you are going to allow customers to touch chopsticks and other items as they please, please make them in plastic bags, and tea in individual bags.",1,1
There is no need to defend the boy in this case. The fact that he was defended here will let society know that he would be defended even if he had committed a bigger and more life-threatening incident. He also needs to pay the compensation and realize the gravity of his crime.,1,1
"He denies any connection to the juvenile's conduct and asks that the claim be dismissed, saying ""the proliferation was not anticipated,"" ""the cause of the decline was competition,"" and ""the extremely subjective psychology of the consumer.""Lawyer, that's a top-heavy defense.A high school student should know that posting on social networking sites has the possibility of spreading, and from the sales before and after, sales clearly decreased after the social networking postings.He was also expelled from school.There are correspondence high schools in the city if you want to continue your studies, and you can even go to college if you are diligent.If he is sorry for his actions, he needs to be honest with the victim companies.",1,1
"He did not intend to spread the video and it is not his fault. If the boy's intention was to spread the video, then the boy's side should sue the person who spread the video. Sushiro is not responsible for that.Why did they replace all the shared containers?This is a measure that must be taken to provide peace of mind to customers all over the country who imagine that such insane customers may be scattered all over the country since the Peropero video has spread.Unless we accept full compensation for the damages.""I am sorry.""I am not ""remorseful"" if I do not accept full compensation for damages. And I think as a customer who uses Sushiro.",1,1
"The boy may be saying that due to various things such as declining sales, etc., from lawyers and others, but this is a very large Sushiro company. I'm sure they set the amount of damages after calculating various things. And although some may say that the social sanction has been done, such as being expelled from school, it has not been done, which is why they are going to court. I hope that this time, you will go to court firmly and show the resulting damages to the public, and that will be one of the deterrents.",1,1
"Sushiro's lawsuit for damages is a civil matter, so I don't think it has anything to do with the rehabilitation of the juvenile.Of course, Sushiro does not expect to get the full amount, but this case will come back to consumers in the form of higher restaurant costs. That is why everyone is so angry.The question is, if you honestly accept the boy's argument, would you want to hire someone who thinks this way? At the very least, I would be too scared to hire them. It may be a lawyer's courtroom tactic, but isn't this a choice that will further narrow the juvenile's future?",1,1
"That is how much Sushiro was doing business based on image alone.The items were not so different from those at other competing restaurants, but they were attracting customers through advertising.The other competing restaurants had always paid attention to hygiene. I think that was just the difference between the two.Maybe it was not by chance that Peropero Boy appeared at Sushiro, but it was an easy place to do it.That makes me think that Sushiro had something to take into consideration as well.",1,1
"It is understandable and natural that his legal team will try to get the court to grant him extenuating circumstances with as much favorable information for him as possible. However, the Sushiro case is being watched with great interest by the entire nation. It was a case of terrorism against an ordinary citizen, who could have been a victim at any moment. Therefore, the will of many people to have the ""culprit"" punished is very strong. I think this is the reason why there is little anger among the public, even though Sushiro has recently raised the amount of compensation despite the high cost of ""stamps"" for the lawsuit. I hope that the lawyers will take measures to avoid further antagonism between Sushiro and the Japanese people.",1,1
"Sushiro has nothing to do with the high school dropout or the disruption of his peaceful life...The boy should upload the video and bring a case against those who copied it without permission or stole it without permission.I sincerely apologize to Sushiro. He should also file a lawsuit for damages against the people who uploaded the videos without permission and made it impossible for him to lead a ""quiet life"". And then use that to compensate Sushiro for the damages.Then the restaurants would have a check against the nuisance customers. And the people who are bothered by unauthorized uploads will know that they can make amends to those people. Two birds with one stone, don't you think? And by the way, they would be able to pay for the damages without any difficulty.",1,1
"The other day, I visited a medium-quality restaurant for the first time in a long time, but the order was placed only on a touch panel and the goods were delivered by hand. Maybe it was because I am not used to it, but it was somewhat tasteless. I don't know if this is a good system considering the freshness of the products, and it may even prevent pranks, but I am a little sad because I no longer have the pleasure of waiting with anticipation for the actual products to come around the lanes.I hope that when the offenders like the ones who caused all the commotion are gone and safety is confirmed, they will go back to using both the lanes and the touch panel as they did before.",1,1
"These things aren't just temporary.For a restaurant, ""image"" is also important.After an incident like this, even if customers sit down at their table, they will be permanently worried, wondering if the restaurant is safe. Or someone might have licked this soy sauce jug or these disposable chopsticks..."" This is a permanent concern for the customers.Similarly with other crimes, for example, if a person is caught for assault or injury, people around him or her will be unable to get rid of the image that ""if I have anything to do with this person, I might get punched"".As for restaurants, that's just the damage.If you lose a few customers per restaurant, how much damage can you do in a year?Considering that, I don't think the restaurant's response this time was excessive.I hope other restaurants will follow suit in order to deter such stupid incidents that occur on a regular basis.",1,1
"I think it's hard to think of any competition.I went there for lunch a while after this, but there was no one there.The moment I entered the restaurant, I was like, ""What? I was like, ""What?It's hard to imagine that the competition alone is the only reason why the restaurant is empty at lunchtime, even on a weekday.We've been competing with each other for a long time.I think it's clearly due to the riot.I think it was necessary to do this in all stores as a measure for food safety and security.",1,1
"The restaurant industry suffered from the same level of alarm as the new Corona, in terms of stock price and customer traffic, and as a gold sign, it was not just tarnished, but physically spat upon, so the damage was enormous. The damaged company was only able to escape bankruptcy through its own efforts, but a single misstep could have resulted in the end of its business. If all of the employees had to relearn one or two skills as an immediate response, and if all of the hours for countermeasures, all of the voluntary overtime work, and the utility costs for such work were converted and added up for all of the employees, the total would have easily exceeded 600 million yen and 700 million yen. (Even so, the trial would be concluded at around 10% of the total, and since they would not be able to pay the bill, they would probably cry themselves to sleep.) If you factor in the hostility and redeem the money, you can claim 6 billion yen or 7 billion yen, and there are reports of such amounts overseas. But they didn't, and only sued for about 1/100th of the amount. That's a great warm-heartedness. They may be grateful, but there can be no counterattack. Can he be rehabilitated?",1,1
"The information society of today via SNS has transformed into a society where conventional ways of thinking are no longer acceptable, and individuals should naturally take responsibility for the fact that their actions can cause major problems and losses in society. The adults who are pretending to do so should also be aware of this. Rather than being manipulated by lawyers' tricks, juveniles should face up to the crimes they have committed.",1,1
"The replacement of all bottles would be the result of anticipated consumer sentiment. The company probably did this to dispel the fear of what consumers would think when they see this incident, and to dispel the fear that the bottles they will be using (or have used) may also be ..... What would consumers think when they see this case?Surely from a defense lawyer's point of view, is this necessary? But from the standpoint of Sushiro's management, I would say that it is necessary to dispel any small concerns.The reason for the large amount of compensation is, as we all understand, to prevent copycats.It's not Sushiro versus the boys, so to speak.It would not be an exaggeration to say that it is a bet on the credibility of the sushi world!",1,1
"Even if the decline in sales is due to a competitor's restaurant, the temporary stock price plunge is undoubtedly caused by the boy, and if the company is punished leniently here, it will affect the credibility of the entire restaurant industry in the future.",1,1
"A local yakiniku restaurant with several private rooms has changed from having condiments on the table to having them on small plates for customers to order after the Sushi-Pero incident. A private Chinese restaurant with private rooms now brings sauce and other condiments in small plates with the food, and if there is not enough, it is ordered.I know it was partly out of concern for the customers' eyes, but if they did that at my place, we would go out of business before we could even say we were liable for compensation. And since it's basically the same people who come here, all we can do is cry ourselves to sleep. It's a hassle and it takes a lot of time and effort, but we'll take measures. He said.The perpetrators of the Sushi-Pero incident should also think about the fact that there are a lot of restaurants in this world that have taken countermeasures in case they are held responsible for their own stupid actions.",1,1
"The article's ""nuisance"" of this time is not ""willing"" to be shared with many people through the Internet, and it also states that it ""does not expect it to spread.↓↓I think the very dangerous part is that they think they can do such a chest-thumping act if they don't spread it. The nuisances that are not spreading will not be limited to this. I hope you understand that this is a case that will be a blow to the restaurant industry itself!",1,1
